ID,date,month,weekday,hour,count,WEATHER_CODE
217,2016-02-23,2,Tuesday,Morning,1,Raining
217,2016-02-23,2,Tuesday,Night,1,Clear
217,2016-02-24,2,Wednesday,Evening,1,Raining
217,2016-02-25,2,Thursday,Afternoon,1,Cloudy
217,2016-02-25,2,Thursday,Evening,1,Cloudy
217,2016-02-25,2,Thursday,Morning,1,Clear
217,2016-02-27,2,Saturday,Morning,1,Clear
217,2016-02-28,2,Sunday,Evening,1,Clear
217,2016-02-29,2,Monday,Afternoon,1,Not Applicable
217,2016-02-29,2,Monday,Night,1,Clear
217,2016-03-02,3,Wednesday,Night,2,Clear
217,2016-03-03,3,Thursday,Morning,2,Clear
217,2016-03-04,3,Friday,Evening,1,Clear
217,2016-03-09,3,Wednesday,Afternoon,1,Clear
217,2016-03-10,3,Thursday,Evening,1,Not Applicable
217,2016-03-10,3,Thursday,Morning,1,Clear
217,2016-03-10,3,Thursday,Night,1,Clear
217,2016-03-11,3,Friday,Night,1,Clear
217,2016-03-12,3,Saturday,Morning,3,Clear
217,2016-03-17,3,Thursday,Afternoon,1,Clear
217,2016-03-19,3,Saturday,Evening,2,Raining
217,2016-03-20,3,Sunday,Evening,2,Clear
217,2016-03-21,3,Monday,Evening,1,Clear
217,2016-03-21,3,Monday,Morning,1,Clear
217,2016-03-21,3,Monday,Night,1,Clear
217,2016-03-23,3,Wednesday,Afternoon,1,Clear
217,2016-03-23,3,Wednesday,Evening,1,Clear
217,2016-03-24,3,Thursday,Night,1,Clear
217,2016-03-25,3,Friday,Evening,1,Clear
217,2016-03-26,3,Saturday,Morning,1,Clear
217,2016-03-27,3,Sunday,Night,2,Cloudy
217,2016-03-28,3,Monday,Afternoon,1,Clear
217,2016-03-28,3,Monday,Night,1,Raining
217,2016-03-29,3,Tuesday,Evening,1,Clear
217,2016-03-29,3,Tuesday,Night,1,Clear
217,2016-03-30,3,Wednesday,Afternoon,1,Clear
217,2016-03-31,3,Thursday,Evening,1,Clear
217,2016-03-31,3,Thursday,Night,1,Clear
217,2016-04-01,4,Friday,Evening,2,Clear
217,2016-04-03,4,Sunday,Evening,2,Clear
217,2016-04-05,4,Tuesday,Night,1,Not Applicable
217,2016-04-06,4,Wednesday,Morning,1,Not Applicable
217,2016-04-06,4,Wednesday,Night,1,Clear
217,2016-04-07,4,Thursday,Afternoon,1,Cloudy
217,2016-04-07,4,Thursday,Evening,2,Raining
217,2016-04-07,4,Thursday,Morning,1,Raining
217,2016-04-08,4,Friday,Evening,1,Clear
217,2016-04-10,4,Sunday,Afternoon,1,Clear
217,2016-04-11,4,Monday,Morning,1,Clear
217,2016-04-11,4,Monday,Night,1,Raining
217,2016-04-12,4,Tuesday,Evening,1,Clear
217,2016-04-12,4,Tuesday,Night,1,Clear
217,2016-04-13,4,Wednesday,Evening,1,Clear
217,2016-04-14,4,Thursday,Evening,1,Clear
217,2016-04-14,4,Thursday,Night,1,Clear
217,2016-04-15,4,Friday,Afternoon,1,Clear
217,2016-04-15,4,Friday,Night,1,Clear
217,2016-04-16,4,Saturday,Evening,1,Clear
217,2016-04-16,4,Saturday,Night,1,Clear
217,2016-04-17,4,Sunday,Afternoon,1,Not Applicable
217,2016-04-17,4,Sunday,Evening,1,Clear
217,2016-04-18,4,Monday,Afternoon,1,Clear
217,2016-04-18,4,Monday,Evening,1,Clear
217,2016-04-18,4,Monday,Morning,1,Clear
217,2016-04-19,4,Tuesday,Afternoon,1,Clear
217,2016-04-21,4,Thursday,Afternoon,1,Clear
217,2016-04-21,4,Thursday,Evening,1,Clear
217,2016-04-24,4,Sunday,Evening,1,Not Applicable
217,2016-04-25,4,Monday,Morning,1,Clear
217,2016-04-26,4,Tuesday,Morning,1,Clear
217,2016-04-29,4,Friday,Afternoon,1,Raining
217,2016-04-29,4,Friday,Evening,1,Cloudy
217,2016-04-29,4,Friday,Night,1,Clear
217,2016-05-01,5,Sunday,Afternoon,1,Raining
217,2016-05-01,5,Sunday,Night,1,Raining
217,2016-05-02,5,Monday,Night,2,Raining
217,2016-05-04,5,Wednesday,Evening,1,Raining
217,2016-05-05,5,Thursday,Evening,1,Clear
217,2016-05-07,5,Saturday,Afternoon,1,Cloudy
217,2016-05-07,5,Saturday,Morning,1,Clear
217,2016-05-07,5,Saturday,Night,2,Clear
217,2016-05-09,5,Monday,Afternoon,1,Clear
217,2016-05-09,5,Monday,Evening,1,Clear
217,2016-05-09,5,Monday,Morning,1,Clear
217,2016-05-10,5,Tuesday,Evening,1,Not Applicable
217,2016-05-11,5,Wednesday,Afternoon,1,Clear
217,2016-05-13,5,Friday,Afternoon,2,Raining
217,2016-05-13,5,Friday,Evening,1,Clear
217,2016-05-17,5,Tuesday,Evening,1,Raining
217,2016-05-18,5,Wednesday,Evening,1,Cloudy
217,2016-05-18,5,Wednesday,Night,1,Clear
217,2016-05-20,5,Friday,Afternoon,1,Clear
217,2016-05-20,5,Friday,Night,1,Unknown
217,2016-05-22,5,Sunday,Afternoon,1,Clear
217,2016-05-22,5,Sunday,Evening,1,Raining
217,2016-05-23,5,Monday,Evening,1,Raining
217,2016-05-25,5,Wednesday,Morning,2,Clear
217,2016-05-26,5,Thursday,Afternoon,1,Clear
217,2016-05-27,5,Friday,Morning,1,Clear
217,2016-05-28,5,Saturday,Afternoon,1,Clear
217,2016-05-29,5,Sunday,Morning,1,Clear
217,2016-05-31,5,Tuesday,Morning,1,Not Applicable
217,2016-06-01,6,Wednesday,Afternoon,1,Clear
217,2016-06-02,6,Thursday,Afternoon,3,Cloudy
217,2016-06-02,6,Thursday,Morning,1,Cloudy
217,2016-06-04,6,Saturday,Afternoon,1,Clear
217,2016-06-04,6,Saturday,Evening,1,Not Applicable
217,2016-06-04,6,Saturday,Night,1,Clear
217,2016-06-05,6,Sunday,Night,1,Clear
217,2016-06-06,6,Monday,Evening,1,Clear
217,2016-06-09,6,Thursday,Evening,2,Clear
217,2016-06-10,6,Friday,Evening,1,Clear
217,2016-06-13,6,Monday,Afternoon,1,Clear
217,2016-06-13,6,Monday,Evening,1,Clear
217,2016-06-14,6,Tuesday,Afternoon,1,Clear
217,2016-06-14,6,Tuesday,Morning,2,Clear
217,2016-06-15,6,Wednesday,Night,1,Raining
217,2016-06-17,6,Friday,Afternoon,1,Clear
217,2016-06-17,6,Friday,Evening,1,Clear
217,2016-06-17,6,Friday,Night,1,Clear
217,2016-06-19,6,Sunday,Afternoon,1,Not Applicable
217,2016-06-19,6,Sunday,Evening,3,Not Applicable
217,2016-06-20,6,Monday,Afternoon,1,Clear
217,2016-06-20,6,Monday,Evening,2,Clear
217,2016-06-20,6,Monday,Morning,1,Clear
217,2016-06-21,6,Tuesday,Afternoon,1,Raining
217,2016-06-21,6,Tuesday,Night,1,Clear
217,2016-06-22,6,Wednesday,Morning,1,Clear
217,2016-06-23,6,Thursday,Afternoon,1,Cloudy
217,2016-06-23,6,Thursday,Morning,1,Raining
217,2016-06-24,6,Friday,Afternoon,1,Clear
217,2016-06-24,6,Friday,Evening,2,Clear
217,2016-06-25,6,Saturday,Evening,1,Clear
217,2016-06-26,6,Sunday,Evening,2,Clear
217,2016-06-26,6,Sunday,Night,1,Clear
217,2016-06-27,6,Monday,Afternoon,1,Clear
217,2016-06-27,6,Monday,Evening,1,Clear
217,2016-06-28,6,Tuesday,Afternoon,1,Clear
217,2016-06-29,6,Wednesday,Evening,2,Clear
217,2016-06-29,6,Wednesday,Morning,1,Clear
217,2016-06-30,6,Thursday,Evening,1,Clear
217,2016-06-30,6,Thursday,Morning,1,Clear
217,2016-07-01,7,Friday,Evening,1,Raining
217,2016-07-01,7,Friday,Night,1,Clear
217,2016-07-03,7,Sunday,Morning,1,Cloudy
217,2016-07-04,7,Monday,Night,1,Clear
217,2016-07-06,7,Wednesday,Morning,2,Clear
217,2016-07-07,7,Thursday,Morning,1,Clear
217,2016-07-07,7,Thursday,Night,1,Clear
217,2016-07-08,7,Friday,Afternoon,3,Raining
217,2016-07-08,7,Friday,Evening,1,Clear
217,2016-07-10,7,Sunday,Night,1,Clear
217,2016-07-12,7,Tuesday,Afternoon,1,Clear
217,2016-07-12,7,Tuesday,Night,1,Clear
217,2016-07-13,7,Wednesday,Evening,1,Clear
217,2016-07-13,7,Wednesday,Night,1,Clear
217,2016-07-14,7,Thursday,Evening,1,Clear
217,2016-07-14,7,Thursday,Night,1,Clear
217,2016-07-15,7,Friday,Afternoon,1,Clear
217,2016-07-15,7,Friday,Evening,1,Clear
217,2016-07-17,7,Sunday,Afternoon,3,Clear
217,2016-07-17,7,Sunday,Evening,1,Clear
217,2016-07-17,7,Sunday,Morning,1,Clear
217,2016-07-17,7,Sunday,Night,1,Clear
217,2016-07-18,7,Monday,Evening,1,Clear
217,2016-07-19,7,Tuesday,Evening,1,Clear
217,2016-07-19,7,Tuesday,Night,1,Raining
217,2016-07-20,7,Wednesday,Evening,1,Clear
217,2016-07-21,7,Thursday,Night,1,Clear
217,2016-07-22,7,Friday,Afternoon,1,Clear
217,2016-07-25,7,Monday,Afternoon,1,Clear
217,2016-07-26,7,Tuesday,Afternoon,1,Cloudy
217,2016-07-28,7,Thursday,Evening,1,Raining
217,2016-07-28,7,Thursday,Night,1,Raining
217,2016-07-29,7,Friday,Morning,1,Clear
217,2016-08-02,8,Tuesday,Night,1,Clear
217,2016-08-03,8,Wednesday,Afternoon,1,Clear
217,2016-08-06,8,Saturday,Afternoon,1,Clear
217,2016-08-07,8,Sunday,Night,1,Clear
217,2016-08-08,8,Monday,Morning,1,Cloudy
217,2016-08-09,8,Tuesday,Afternoon,1,Clear
217,2016-08-09,8,Tuesday,Night,1,Clear
217,2016-08-10,8,Wednesday,Evening,1,Clear
217,2016-08-12,8,Friday,Evening,1,Clear
217,2016-08-13,8,Saturday,Evening,2,Clear
217,2016-08-13,8,Saturday,Night,1,Clear
217,2016-08-15,8,Monday,Afternoon,1,Clear
217,2016-08-15,8,Monday,Evening,1,Clear
217,2016-08-16,8,Tuesday,Morning,1,Clear
217,2016-08-18,8,Thursday,Evening,1,Not Applicable
217,2016-08-18,8,Thursday,Night,1,Not Applicable
217,2016-08-19,8,Friday,Evening,1,Clear
217,2016-08-19,8,Friday,Morning,1,Clear
217,2016-08-20,8,Saturday,Afternoon,1,Clear
217,2016-08-20,8,Saturday,Morning,1,Not Applicable
217,2016-08-21,8,Sunday,Afternoon,1,Raining
217,2016-08-21,8,Sunday,Evening,1,Raining
217,2016-08-22,8,Monday,Afternoon,1,Not Applicable
217,2016-08-23,8,Tuesday,Night,1,Clear
217,2016-08-24,8,Wednesday,Evening,1,Clear
217,2016-08-25,8,Thursday,Evening,1,Clear
217,2016-08-25,8,Thursday,Morning,1,Clear
217,2016-08-26,8,Friday,Evening,2,Clear
217,2016-08-26,8,Friday,Morning,3,Clear
217,2016-08-27,8,Saturday,Evening,1,Clear
217,2016-08-27,8,Saturday,Night,1,Clear
217,2016-08-28,8,Sunday,Afternoon,3,Clear
217,2016-08-28,8,Sunday,Night,2,Clear
217,2016-08-29,8,Monday,Morning,1,Clear
217,2016-08-30,8,Tuesday,Afternoon,1,Clear
217,2016-08-31,8,Wednesday,Morning,3,Clear
217,2016-08-31,8,Wednesday,Night,1,Clear
217,2016-09-01,9,Thursday,Evening,1,Clear
217,2016-09-01,9,Thursday,Night,1,Clear
217,2016-09-02,9,Friday,Morning,1,Clear
217,2016-09-03,9,Saturday,Night,2,Clear
217,2016-09-05,9,Monday,Evening,1,Clear
217,2016-09-05,9,Monday,Night,1,Not Applicable
217,2016-09-08,9,Thursday,Evening,2,Clear
217,2016-09-09,9,Friday,Morning,2,Clear
217,2016-09-10,9,Saturday,Evening,1,Clear
217,2016-09-10,9,Saturday,Night,1,Clear
217,2016-09-11,9,Sunday,Afternoon,1,Clear
217,2016-09-11,9,Sunday,Evening,1,Cloudy
217,2016-09-11,9,Sunday,Night,1,Not Applicable
217,2016-09-12,9,Monday,Evening,2,Clear
217,2016-09-12,9,Monday,Morning,1,Clear
217,2016-09-13,9,Tuesday,Morning,1,Not Applicable
217,2016-09-13,9,Tuesday,Night,1,Clear
217,2016-09-14,9,Wednesday,Morning,1,Clear
217,2016-09-15,9,Thursday,Afternoon,1,Clear
217,2016-09-15,9,Thursday,Evening,1,Clear
217,2016-09-16,9,Friday,Afternoon,1,Clear
217,2016-09-17,9,Saturday,Evening,1,Clear
217,2016-09-18,9,Sunday,Morning,1,Clear
217,2016-09-19,9,Monday,Evening,1,Not Applicable
217,2016-09-19,9,Monday,Morning,2,Raining
217,2016-09-19,9,Monday,Night,1,Raining
217,2016-09-22,9,Thursday,Afternoon,2,Clear
217,2016-09-22,9,Thursday,Evening,1,Clear
217,2016-09-22,9,Thursday,Morning,1,Clear
217,2016-09-24,9,Saturday,Evening,1,Clear
217,2016-09-24,9,Saturday,Night,1,Not Applicable
217,2016-09-25,9,Sunday,Afternoon,1,Clear
217,2016-09-25,9,Sunday,Evening,1,Clear
217,2016-09-27,9,Tuesday,Evening,2,Clear
217,2016-09-27,9,Tuesday,Morning,1,Unknown
217,2016-09-28,9,Wednesday,Evening,3,Raining
217,2016-09-28,9,Wednesday,Night,1,Clear
217,2016-09-29,9,Thursday,Evening,2,Raining
217,2016-09-30,9,Friday,Evening,1,Clear
217,2016-09-30,9,Friday,Morning,1,Raining
218,2016-01-01,1,Friday,Night,1,Clear
218,2016-01-09,1,Saturday,Morning,1,Cloudy
218,2016-01-17,1,Sunday,Evening,1,Clear
218,2016-01-23,1,Saturday,Evening,1,Blowing Snow
218,2016-01-30,1,Saturday,Afternoon,1,Clear
218,2016-02-05,2,Friday,Evening,1,Clear
218,2016-02-06,2,Saturday,Afternoon,1,Clear
218,2016-02-10,2,Wednesday,Night,1,Snow
218,2016-02-11,2,Thursday,Afternoon,1,Snow
218,2016-02-19,2,Friday,Afternoon,1,Clear
218,2016-02-19,2,Friday,Morning,1,Clear
218,2016-02-20,2,Saturday,Morning,1,Not Applicable
218,2016-02-21,2,Sunday,Night,1,Clear
218,2016-02-27,2,Saturday,Evening,1,Clear
218,2016-03-03,3,Thursday,Afternoon,1,Clear
218,2016-03-07,3,Monday,Night,1,Clear
218,2016-03-08,3,Tuesday,Evening,1,Clear
218,2016-03-09,3,Wednesday,Afternoon,1,Clear
218,2016-03-21,3,Monday,Morning,1,Cloudy
218,2016-03-24,3,Thursday,Morning,1,Clear
218,2016-03-31,3,Thursday,Night,1,Clear
218,2016-04-01,4,Friday,Afternoon,1,Clear
218,2016-04-15,4,Friday,Afternoon,1,Clear
218,2016-04-17,4,Sunday,Night,1,Clear
218,2016-04-25,4,Monday,Evening,1,Not Applicable
218,2016-05-02,5,Monday,Afternoon,1,Clear
218,2016-05-03,5,Tuesday,Evening,1,Cloudy
218,2016-05-06,5,Friday,Morning,2,Raining
218,2016-05-16,5,Monday,Afternoon,1,Clear
218,2016-05-21,5,Saturday,Evening,1,Raining
218,2016-05-27,5,Friday,Afternoon,1,Clear
218,2016-06-07,6,Tuesday,Night,1,Clear
218,2016-06-08,6,Wednesday,Evening,1,Clear
218,2016-06-15,6,Wednesday,Afternoon,1,Not Applicable
218,2016-06-17,6,Friday,Evening,1,Clear
218,2016-07-01,7,Friday,Afternoon,1,Clear
218,2016-07-11,7,Monday,Morning,1,Clear
218,2016-07-12,7,Tuesday,Evening,1,Clear
218,2016-07-13,7,Wednesday,Evening,1,Cloudy
218,2016-07-15,7,Friday,Afternoon,1,Other
218,2016-07-28,7,Thursday,Afternoon,2,Raining
218,2016-08-16,8,Tuesday,Night,1,Cloudy
218,2016-08-17,8,Wednesday,Afternoon,1,Clear
218,2016-08-18,8,Thursday,Morning,1,Not Applicable
218,2016-08-19,8,Friday,Afternoon,1,Clear
218,2016-08-29,8,Monday,Afternoon,1,Clear
218,2016-08-29,8,Monday,Evening,1,Clear
218,2016-08-30,8,Tuesday,Afternoon,1,Clear
218,2016-09-03,9,Saturday,Evening,1,Cloudy
218,2016-09-05,9,Monday,Morning,1,Clear
218,2016-09-08,9,Thursday,Morning,1,Clear
218,2016-09-10,9,Saturday,Afternoon,1,Clear
218,2016-09-10,9,Saturday,Evening,1,Clear
218,2016-09-14,9,Wednesday,Night,1,Clear
218,2016-09-22,9,Thursday,Evening,1,Clear
218,2016-09-22,9,Thursday,Morning,1,Clear
218,2016-09-23,9,Friday,Morning,1,Clear
218,2016-09-29,9,Thursday,Night,1,Raining
219,2016-05-23,5,Monday,Afternoon,1,Raining
22,2016-01-05,1,Tuesday,Afternoon,1,Clear
22,2016-01-08,1,Friday,Night,1,Clear
22,2016-01-09,1,Saturday,Afternoon,1,Raining
22,2016-01-09,1,Saturday,Evening,1,Foggy
22,2016-01-14,1,Thursday,Evening,1,Clear
22,2016-01-15,1,Friday,Afternoon,1,Clear
22,2016-01-21,1,Thursday,Evening,1,Clear
22,2016-01-21,1,Thursday,Morning,1,Clear
22,2016-01-28,1,Thursday,Morning,1,Clear
22,2016-02-07,2,Sunday,Night,1,Clear
22,2016-02-13,2,Saturday,Night,2,Clear
22,2016-02-19,2,Friday,Evening,1,Clear
22,2016-03-03,3,Thursday,Afternoon,1,Not Applicable
22,2016-03-16,3,Wednesday,Morning,1,Cloudy
22,2016-03-19,3,Saturday,Evening,1,Raining
22,2016-03-21,3,Monday,Morning,1,Clear
22,2016-03-21,3,Monday,Night,1,Clear
22,2016-03-28,3,Monday,Evening,1,Clear
22,2016-04-22,4,Friday,Morning,1,Cloudy
22,2016-05-07,5,Saturday,Evening,1,Clear
22,2016-05-09,5,Monday,Morning,1,Cloudy
22,2016-05-13,5,Friday,Afternoon,1,Not Applicable
22,2016-05-13,5,Friday,Night,1,Cloudy
22,2016-05-20,5,Friday,Afternoon,2,Clear
22,2016-05-22,5,Sunday,Night,1,Clear
22,2016-05-31,5,Tuesday,Afternoon,1,Clear
22,2016-06-02,6,Thursday,Evening,1,Clear
22,2016-06-04,6,Saturday,Afternoon,1,Cloudy
22,2016-06-06,6,Monday,Afternoon,1,Clear
22,2016-06-13,6,Monday,Afternoon,1,Clear
22,2016-06-24,6,Friday,Evening,1,Clear
22,2016-06-28,6,Tuesday,Afternoon,2,Clear
22,2016-07-15,7,Friday,Evening,1,Clear
22,2016-07-23,7,Saturday,Evening,1,Not Applicable
22,2016-07-30,7,Saturday,Afternoon,1,Raining
22,2016-08-01,8,Monday,Afternoon,1,Clear
22,2016-08-01,8,Monday,Evening,1,Clear
22,2016-08-01,8,Monday,Morning,1,Clear
22,2016-08-04,8,Thursday,Morning,1,Clear
22,2016-08-05,8,Friday,Night,1,Clear
22,2016-08-14,8,Sunday,Evening,1,Clear
22,2016-08-23,8,Tuesday,Night,1,Clear
22,2016-09-05,9,Monday,Evening,1,Clear
22,2016-09-06,9,Tuesday,Afternoon,1,Clear
22,2016-09-06,9,Tuesday,Morning,1,Clear
22,2016-09-10,9,Saturday,Afternoon,1,Clear
22,2016-09-14,9,Wednesday,Afternoon,1,Clear
220,2016-05-12,5,Thursday,Afternoon,1,Cloudy
220,2016-05-12,5,Thursday,Evening,1,Clear
220,2016-09-03,9,Saturday,Afternoon,1,Clear
221,2016-01-30,1,Saturday,Afternoon,1,Not Applicable
221,2016-04-24,4,Sunday,Afternoon,1,Clear
221,2016-05-06,5,Friday,Morning,1,Raining
221,2016-05-07,5,Saturday,Night,1,Raining
221,2016-05-08,5,Sunday,Night,1,Raining
221,2016-05-11,5,Wednesday,Morning,1,Unknown
221,2016-05-18,5,Wednesday,Afternoon,1,Clear
221,2016-06-18,6,Saturday,Morning,1,Clear
221,2016-07-08,7,Friday,Evening,1,Raining
221,2016-07-20,7,Wednesday,Evening,1,Clear
221,2016-07-30,7,Saturday,Evening,1,Cloudy
221,2016-08-01,8,Monday,Morning,1,Clear
221,2016-08-11,8,Thursday,Evening,1,Clear
221,2016-08-27,8,Saturday,Afternoon,1,Clear
221,2016-09-01,9,Thursday,Evening,1,Clear
222,2016-01-01,1,Friday,Night,1,Cloudy
222,2016-01-18,1,Monday,Afternoon,1,Not Applicable
222,2016-01-21,1,Thursday,Night,1,Snow
222,2016-02-10,2,Wednesday,Morning,1,Clear
222,2016-02-11,2,Thursday,Evening,1,Clear
222,2016-02-12,2,Friday,Afternoon,1,Cloudy
222,2016-02-22,2,Monday,Night,1,Clear
222,2016-03-22,3,Tuesday,Morning,1,Clear
222,2016-04-09,4,Saturday,Night,1,Clear
222,2016-04-11,4,Monday,Afternoon,1,Clear
222,2016-04-16,4,Saturday,Morning,1,Clear
222,2016-04-24,4,Sunday,Night,1,Clear
222,2016-05-05,5,Thursday,Evening,1,Clear
222,2016-05-19,5,Thursday,Night,1,Not Applicable
222,2016-05-27,5,Friday,Night,1,Clear
222,2016-06-15,6,Wednesday,Afternoon,1,Cloudy
222,2016-06-16,6,Thursday,Afternoon,1,Clear
222,2016-06-17,6,Friday,Afternoon,1,Clear
222,2016-07-02,7,Saturday,Afternoon,1,Clear
222,2016-07-08,7,Friday,Night,1,Clear
222,2016-07-10,7,Sunday,Afternoon,1,Clear
222,2016-07-15,7,Friday,Morning,1,Clear
222,2016-07-23,7,Saturday,Afternoon,1,Clear
222,2016-07-30,7,Saturday,Afternoon,1,Clear
222,2016-07-30,7,Saturday,Night,2,Clear
222,2016-08-14,8,Sunday,Evening,1,Cloudy
222,2016-08-15,8,Monday,Night,1,Foggy
222,2016-08-21,8,Sunday,Morning,1,Not Applicable
222,2016-09-15,9,Thursday,Afternoon,1,Clear
222,2016-09-17,9,Saturday,Night,1,Clear
222,2016-09-26,9,Monday,Afternoon,1,Clear
223,2016-02-10,2,Wednesday,Morning,1,Snow
223,2016-03-07,3,Monday,Night,1,Clear
223,2016-04-09,4,Saturday,Afternoon,1,Severe Winds
223,2016-05-19,5,Thursday,Afternoon,1,Cloudy
223,2016-05-28,5,Saturday,Evening,1,Clear
223,2016-06-25,6,Saturday,Night,1,Clear
223,2016-07-04,7,Monday,Morning,1,Clear
223,2016-07-06,7,Wednesday,Night,1,Clear
223,2016-07-31,7,Sunday,Evening,1,Clear
223,2016-09-11,9,Sunday,Evening,1,Clear
225,2016-03-09,3,Wednesday,Morning,1,Not Applicable
23,2016-01-01,1,Friday,Afternoon,1,Clear
23,2016-01-02,1,Saturday,Afternoon,1,Clear
23,2016-01-03,1,Sunday,Afternoon,2,Clear
23,2016-01-03,1,Sunday,Night,1,Clear
23,2016-01-04,1,Monday,Night,1,Clear
23,2016-01-05,1,Tuesday,Morning,1,Clear
23,2016-01-06,1,Wednesday,Evening,2,Clear
23,2016-01-07,1,Thursday,Afternoon,1,Clear
23,2016-01-07,1,Thursday,Morning,1,Clear
23,2016-01-07,1,Thursday,Night,1,Clear
23,2016-01-08,1,Friday,Night,1,Not Applicable
23,2016-01-09,1,Saturday,Night,1,Raining
23,2016-01-12,1,Tuesday,Afternoon,2,Clear
23,2016-01-12,1,Tuesday,Evening,2,Clear
23,2016-01-12,1,Tuesday,Morning,1,Clear
23,2016-01-15,1,Friday,Afternoon,2,Cloudy
23,2016-01-16,1,Saturday,Night,1,Clear
23,2016-01-19,1,Tuesday,Afternoon,2,Clear
23,2016-01-19,1,Tuesday,Morning,1,Clear
23,2016-01-19,1,Tuesday,Night,1,Cloudy
23,2016-01-25,1,Monday,Afternoon,3,Clear
23,2016-01-26,1,Tuesday,Night,1,Not Applicable
23,2016-01-27,1,Wednesday,Evening,1,Clear
23,2016-01-28,1,Thursday,Afternoon,1,Clear
23,2016-01-28,1,Thursday,Evening,1,Not Applicable
23,2016-01-29,1,Friday,Afternoon,1,Cloudy
23,2016-01-29,1,Friday,Evening,1,Clear
23,2016-01-30,1,Saturday,Night,1,Clear
23,2016-01-31,1,Sunday,Evening,1,Clear
23,2016-02-01,2,Monday,Evening,2,Cloudy
23,2016-02-02,2,Tuesday,Night,1,Clear
23,2016-02-03,2,Wednesday,Afternoon,1,Raining
23,2016-02-05,2,Friday,Evening,1,Not Applicable
23,2016-02-06,2,Saturday,Evening,1,Clear
23,2016-02-07,2,Sunday,Night,1,Clear
23,2016-02-08,2,Monday,Morning,1,Clear
23,2016-02-09,2,Tuesday,Evening,2,Snow
23,2016-02-10,2,Wednesday,Afternoon,1,Clear
23,2016-02-10,2,Wednesday,Evening,1,Blowing Snow
23,2016-02-12,2,Friday,Evening,2,Snow
23,2016-02-13,2,Saturday,Evening,1,Clear
23,2016-02-15,2,Monday,Evening,1,Sleet
23,2016-02-16,2,Tuesday,Morning,3,Raining
23,2016-02-17,2,Wednesday,Evening,1,Cloudy
23,2016-02-18,2,Thursday,Evening,4,Clear
23,2016-02-20,2,Saturday,Afternoon,1,Clear
23,2016-02-20,2,Saturday,Night,1,Clear
23,2016-02-25,2,Thursday,Afternoon,1,Not Applicable
23,2016-02-26,2,Friday,Evening,1,Clear
23,2016-02-28,2,Sunday,Morning,1,Clear
23,2016-03-09,3,Wednesday,Evening,1,Clear
23,2016-03-13,3,Sunday,Afternoon,1,Raining
23,2016-03-13,3,Sunday,Night,1,Raining
23,2016-03-15,3,Tuesday,Afternoon,1,Clear
23,2016-03-15,3,Tuesday,Evening,1,Clear
23,2016-03-16,3,Wednesday,Night,1,Clear
23,2016-03-17,3,Thursday,Evening,1,Clear
23,2016-03-18,3,Friday,Evening,1,Clear
23,2016-03-19,3,Saturday,Evening,1,Raining
23,2016-03-20,3,Sunday,Morning,1,Unknown
23,2016-03-23,3,Wednesday,Evening,1,Clear
23,2016-03-24,3,Thursday,Night,1,Clear
23,2016-03-25,3,Friday,Afternoon,1,Clear
23,2016-03-26,3,Saturday,Evening,2,Clear
23,2016-03-26,3,Saturday,Night,1,Clear
23,2016-03-31,3,Thursday,Night,1,Not Applicable
23,2016-04-01,4,Friday,Evening,1,Clear
23,2016-04-05,4,Tuesday,Morning,1,Clear
23,2016-04-07,4,Thursday,Afternoon,1,Raining
23,2016-04-07,4,Thursday,Night,1,Cloudy
23,2016-04-11,4,Monday,Morning,1,Cloudy
23,2016-04-15,4,Friday,Evening,1,Clear
23,2016-04-18,4,Monday,Afternoon,1,Clear
23,2016-04-18,4,Monday,Evening,1,Clear
23,2016-04-20,4,Wednesday,Afternoon,1,Clear
23,2016-04-20,4,Wednesday,Evening,1,Clear
23,2016-04-22,4,Friday,Evening,1,Clear
23,2016-04-22,4,Friday,Morning,1,Raining
23,2016-04-23,4,Saturday,Evening,1,Clear
23,2016-04-23,4,Saturday,Night,2,Raining
23,2016-04-26,4,Tuesday,Afternoon,1,Clear
23,2016-04-26,4,Tuesday,Evening,1,Clear
23,2016-04-27,4,Wednesday,Morning,1,Not Applicable
23,2016-04-27,4,Wednesday,Night,1,Not Applicable
23,2016-05-01,5,Sunday,Afternoon,1,Cloudy
23,2016-05-01,5,Sunday,Night,1,Raining
23,2016-05-02,5,Monday,Morning,1,Cloudy
23,2016-05-02,5,Monday,Night,1,Raining
23,2016-05-07,5,Saturday,Afternoon,1,Cloudy
23,2016-05-10,5,Tuesday,Afternoon,1,Raining
23,2016-05-10,5,Tuesday,Morning,1,Raining
23,2016-05-11,5,Wednesday,Evening,1,Cloudy
23,2016-05-11,5,Wednesday,Night,1,Raining
23,2016-05-15,5,Sunday,Afternoon,1,Clear
23,2016-05-18,5,Wednesday,Evening,1,Cloudy
23,2016-05-20,5,Friday,Afternoon,1,Clear
23,2016-05-22,5,Sunday,Afternoon,2,Raining
23,2016-05-23,5,Monday,Night,2,Clear
23,2016-05-25,5,Wednesday,Afternoon,1,Clear
23,2016-05-25,5,Wednesday,Evening,1,Clear
23,2016-05-27,5,Friday,Afternoon,1,Clear
23,2016-05-27,5,Friday,Morning,1,Clear
23,2016-05-28,5,Saturday,Evening,1,Clear
23,2016-05-28,5,Saturday,Morning,1,Not Applicable
23,2016-05-30,5,Monday,Afternoon,2,Clear
